bpt00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bpt00627 [13, 16, 3, 2, 1, 21, 1.238095238, 2.461538462, 0, 0, 0, 2.884615385, 1.230769231, 0.384615385, 0, 0, 2.461538462, 0.026923077, 1.230769231, 0.923076923, 0.542307692, 0.714102564, 0.217948719]
bpt00860 [13, 12, 3, 5, 1, 23, 1.913043478, 1.846153846, 0, 0, 0, 2.128205128, 0.923076923, 1.615384615, 0, 0, 1.846153846, 0.028846154, 0.923076923, 1.384615385, 0.465044759, 0.944871795, 0.128205129]
bpu00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
bpu00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bqu00220 [13, 14, 1, 3, 1, 20, 1.35, 2.153846154, 0, 0, 0, 2.461538462, 1.076923077, 0.538461538, 0, 0, 2.153846154, 0.004079255, 1.076923077, 0.846153846, 0.463064713, 0.656410256, 0.102564104]
bqu00480 [9, 13, 1, 3, 1, 23, 1.565217391, 2.888888889, 0, 0, 0, 4.044444444, 1.444444444, 2.111111111, 0, 0, 2.888888889, 0.025793651, 1.444444444, 0.888888889, 0.333769063, 0.639285714, 0.333333333]
bqu00530 [12, 15, 1, 3, 1, 25, 1.48, 2.5, 0, 0, 0, 2.920833333, 1.25, 1, 0, 0, 2.5, 0.009090909, 1.25, 1, 0.393055555, 0.667658729, 0.105555556]
bqu00540 [10, 9, 1, 5, 1, 19, 2.052631579, 1.8, 0, 0, 0, 1.9, 0.9, 2, 0, 0, 1.8, 0.027777778, 0.9, 1.7, 0.494166667, 1.166666667, 0]
bqu00630 [9, 12, 1, 3, 1, 18, 1.555555556, 2.444444444, 0, 0, 1, 2.759259259, 1.333333333, 1.111111111, 0, 0.222222222, 2.666666667, 0.01984127, 1.333333333, 1, 0.554232804, 0.905555556, 0.12037037]
bra00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bra00521 [9, 10, 1, 4, 1, 18, 1.666666667, 2.222222222, 0, 0, 0, 2.62962963, 1.111111111, 1.333333333, 0, 0, 2.222222222, 0.023809523, 1.111111111, 1.555555556, 0.600529101, 1.109259259, 0.185185187]
bra00530 [11, 13, 2, 2, 1, 20, 1.35, 2.363636364, 0, 0, 0, 2.781818182, 1.181818182, 0.636363636, 0, 0, 2.363636364, 0.058441558, 1.181818182, 0.818181818, 0.454545455, 0.681818182, 0.13030303]
bra00720 [12, 11, 2, 5, 1, 24, 1.958333333, 1.833333333, 0, 0, 0, 2.326388889, 0.916666667, 1.916666667, 0, 0, 1.833333333, 0.026620371, 0.916666667, 1.583333333, 0.465643275, 1.086805556, 0.0625]
bsu00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
bsu00473 [10, 16, 1, 2, 1, 24, 1.375, 3, 0, 0, 1, 5.9575, 1.6, 0.9, 0, 0.2, 3.2, 0.0125, 1.6, 0.6, 0.330952381, 0.505555556, 0.190714286]
bta00520 [9, 12, 1, 3, 1, 22, 1.590909091, 2.666666667, 0, 0, 0, 3.907407407, 1.333333333, 1.444444444, 0, 0, 2.666666667, 0.025793651, 1.333333333, 0.888888889, 0.333769063, 0.639285714, 0.233333333]
bta00600 [8, 14, 1, 2, 1, 22, 1.363636364, 3.5, 0, 0, 0, 4.31875, 1.75, 1, 0, 0, 3.5, 0.023809525, 1.75, 1.25, 0.727777779, 1.120833334, 0.379166666]
bte00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
bte00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bte00720 [14, 13, 3, 3, 1, 21, 1.476190476, 1.857142857, 0, 0, 0, 2.196428571, 0.928571429, 0.714285714, 0, 0, 1.857142857, 0.012755103, 0.928571429, 1, 0.459863946, 0.755952381, 0.029761905]
bte00740 [14, 14, 2, 4, 1, 21, 1.523809524, 2, 0, 0, 0, 2.178571429, 1, 0.785714286, 0, 0, 2, 0.007142858, 1, 1.142857143, 0.529761905, 0.845238095, 0.029761905]
bte00750 [11, 13, 2, 3, 1, 20, 1.4, 2.363636364, 0, 0, 0, 2.553030303, 1.181818182, 0.909090909, 0, 0, 2.363636364, 0.017316018, 1.181818182, 1.090909091, 0.626262627, 0.890909091, 0.212121213]
bth00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
bth00540 [13, 13, 1, 5, 1, 28, 2, 2, 0, 0, 0, 2.205128205, 1, 2.153846154, 0, 0, 2, 0.016317017, 1, 1.769230769, 0.477700078, 1.155494505, 0.064102565]
bth00750 [12, 14, 2, 3, 1, 23, 1.434782609, 2.333333333, 0, 0, 0, 2.645833333, 1.166666667, 1, 0, 0, 2.333333333, 0.043650794, 1.166666667, 1.25, 0.608796298, 0.969444444, 0.166666668]
btk00360 [11, 17, 2, 3, 1, 19, 1.473684211, 2.181818182, 0, 0, 0, 3.227272727, 1.090909091, 0.818181818, 0, 0, 2.181818182, 0.027272727, 1.090909091, 0.727272727, 0.379620379, 0.596969697, 0.115151515]
btk00410 [11, 15, 2, 2, 1, 20, 1.25, 2.727272727, 0, 0, 0, 3.928787879, 1.363636364, 0.454545455, 0, 0, 2.727272727, 0.010822511, 1.363636364, 0.636363636, 0.404545455, 0.523809524, 0.181818182]
btk00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
btk00473 [10, 16, 1, 2, 1, 24, 1.375, 3, 0, 0, 1, 5.9575, 1.6, 0.9, 0, 0.2, 3.2, 0.0125, 1.6, 0.6, 0.330952381, 0.505555556, 0.190714286]
btk00720 [11, 9, 2, 5, 1, 19, 2.052631579, 1.636363636, 0, 0, 0, 1.727272727, 0.818181818, 1.818181818, 0, 0, 1.636363636, 0.032467533, 0.818181818, 1.545454545, 0.449242425, 1.060606061, 0]
btk00740 [12, 13, 1, 4, 1, 20, 1.55, 2.166666667, 0, 0, 0, 2.375, 1.083333333, 0.916666667, 0, 0, 2.166666667, 0.008333334, 1.083333333, 1.25, 0.534722223, 0.902777778, 0.034722223]
btl00410 [11, 15, 2, 2, 1, 20, 1.25, 2.727272727, 0, 0, 0, 3.928787879, 1.363636364, 0.454545455, 0, 0, 2.727272727, 0.010822511, 1.363636364, 0.636363636, 0.404545455, 0.523809524, 0.181818182]
btl00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
btl00473 [10, 16, 1, 2, 1, 24, 1.375, 3, 0, 0, 1, 5.9575, 1.6, 0.9, 0, 0.2, 3.2, 0.0125, 1.6, 0.6, 0.330952381, 0.505555556, 0.190714286]
btl00720 [11, 9, 2, 5, 1, 19, 2.052631579, 1.636363636, 0, 0, 0, 1.727272727, 0.818181818, 1.818181818, 0, 0, 1.636363636, 0.032467533, 0.818181818, 1.545454545, 0.449242425, 1.060606061, 0]
btr00220 [15, 15, 2, 3, 1, 21, 1.333333333, 2, 0, 0, 0, 2.266666667, 1, 0.466666667, 0, 0, 2, 0.003535354, 1, 0.8, 0.467989418, 0.635555555, 0.08888889]
btr00480 [9, 13, 1, 3, 1, 23, 1.565217391, 2.888888889, 0, 0, 0, 4.044444444, 1.444444444, 2.111111111, 0, 0, 2.888888889, 0.025793651, 1.444444444, 0.888888889, 0.333769063, 0.639285714, 0.333333333]
btr00530 [12, 15, 1, 3, 1, 25, 1.48, 2.5, 0, 0, 0, 2.920833333, 1.25, 1, 0, 0, 2.5, 0.009090909, 1.25, 1, 0.393055555, 0.667658729, 0.105555556]
btr00540 [10, 9, 1, 5, 1, 19, 2.052631579, 1.8, 0, 0, 0, 1.9, 0.9, 2, 0, 0, 1.8, 0.027777778, 0.9, 1.7, 0.494166667, 1.166666667, 0]
btr00564 [12, 15, 2, 3, 1, 19, 1.263157895, 2.5, 0, 0, 0, 2.881944444, 1.25, 0.416666667, 0, 0, 2.5, 0.013888889, 1.25, 1, 0.590972223, 0.779166667, 0.125]
buc00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
buc00272 [9, 17, 1, 2, 1, 18, 1.055555556, 3.777777778, 0, 0, 0, 4.703703704, 1.888888889, 0.222222222, 0, 0, 3.777777778, 0.001984127, 1.888888889, 0.555555556, 0.430555556, 0.46031746, 0.207407406]
buc00530 [12, 15, 1, 3, 1, 25, 1.48, 2.5, 0, 0, 0, 2.920833333, 1.25, 1, 0, 0, 2.5, 0.009090909, 1.25, 1, 0.393055555, 0.667658729, 0.105555556]
bur00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
bur00310 [16, 15, 3, 3, 1, 22, 1.363636364, 1.875, 0, 0, 0, 2.166666667, 0.9375, 0.5, 0, 0, 1.875, 0.017113096, 0.9375, 0.9375, 0.535763889, 0.76875, 0.09375]
bur00450 [13, 13, 3, 3, 1, 23, 1.565217391, 2, 0, 0, 0, 2.480769231, 1, 1, 0, 0, 2, 0.023809524, 1, 0.923076923, 0.504578755, 0.838461538, 0.115384615]
bur00473 [10, 16, 1, 2, 1, 24, 1.375, 3, 0, 0, 1, 5.9575, 1.6, 0.9, 0, 0.2, 3.2, 0.0125, 1.6, 0.6, 0.330952381, 0.505555556, 0.190714286]
bur00720 [14, 13, 3, 3, 1, 21, 1.476190476, 1.857142857, 0, 0, 0, 2.196428571, 0.928571429, 0.714285714, 0, 0, 1.857142857, 0.012755103, 0.928571429, 1, 0.459863946, 0.755952381, 0.029761905]
bur00740 [14, 13, 2, 4, 1, 22, 1.590909091, 1.857142857, 0, 0, 0, 2.142857143, 0.928571429, 0.928571429, 0, 0, 1.857142857, 0.008441559, 0.928571429, 1.214285714, 0.501190476, 0.892857143, 0.035714286]
bvi00052 [13, 14, 2, 3, 1, 22, 1.454545455, 2.153846154, 0, 0, 0, 2.820512821, 1.076923077, 1.153846154, 0, 0, 2.153846154, 0.013736263, 1.076923077, 1, 0.530769231, 0.762820513, 0.144871795]
bvi00450 [12, 11, 3, 3, 1, 21, 1.619047619, 1.833333333, 0, 0, 0, 2.354166667, 0.916666667, 1.083333333, 0, 0, 1.833333333, 0.025793651, 0.916666667, 0.916666667, 0.463293651, 0.825, 0]
bvi00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bvi00750 [11, 13, 2, 3, 1, 20, 1.4, 2.363636364, 0, 0, 0, 2.553030303, 1.181818182, 0.909090909, 0, 0, 2.363636364, 0.017316018, 1.181818182, 1.090909091, 0.626262627, 0.890909091, 0.212121213]
bvi00860 [11, 9, 3, 5, 1, 20, 2.05, 1.636363636, 0, 0, 0, 1.848484848, 0.818181818, 1.909090909, 0, 0, 1.636363636, 0.063636364, 0.818181818, 1.545454545, 0.458689261, 1.025757575, 0.075757576]
bwe00340 [12, 14, 3, 3, 1, 24, 1.583333333, 2.333333333, 0, 0, 0, 2.613888889, 1.166666667, 1.166666667, 0, 0, 2.333333333, 0.077777778, 1.166666667, 1, 0.551851853, 0.9, 0.173611112]
bwe00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bxe00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
bxe00130 [10, 8, 2, 7, 1, 29, 2.931034483, 1.6, 0, 0, 0, 1.7, 0.8, 5.6, 0, 0, 1.6, 0.133333334, 0.8, 2.9, 0.443571429, 1.85, 0]
bxe00364 [15, 15, 2, 2, 1, 21, 1.285714286, 2, 0, 0, 0, 2.266666667, 1, 0.4, 0, 0, 2, 0.003030304, 1, 0.933333333, 0.582063492, 0.793333333, 0.08888889]
bxe00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
bxe00623 [8, 13, 1, 3, 1, 22, 1.454545455, 3.25, 0, 0, 0, 3.8625, 1.625, 1.25, 0, 0, 3.25, 0.029761905, 1.625, 1.625, 0.69375, 1.160416666, 0.2625]
bxe00740 [14, 14, 2, 4, 1, 21, 1.523809524, 2, 0, 0, 0, 2.178571429, 1, 0.785714286, 0, 0, 2, 0.007142858, 1, 1.142857143, 0.529761905, 0.845238095, 0.029761905]
bxe00750 [11, 13, 2, 3, 1, 20, 1.4, 2.363636364, 0, 0, 0, 2.553030303, 1.181818182, 0.909090909, 0, 0, 2.363636364, 0.017316018, 1.181818182, 1.090909091, 0.626262627, 0.890909091, 0.212121213]
cab00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cab00530 [11, 13, 2, 2, 1, 20, 1.35, 2.363636364, 0, 0, 0, 2.781818182, 1.181818182, 0.636363636, 0, 0, 2.363636364, 0.058441558, 1.181818182, 0.818181818, 0.454545455, 0.681818182, 0.13030303]
cab00540 [10, 9, 1, 5, 1, 19, 2.052631579, 1.8, 0, 0, 0, 1.9, 0.9, 2, 0, 0, 1.8, 0.027777778, 0.9, 1.7, 0.494166667, 1.166666667, 0]
cac00473 [9, 12, 1, 2, 1, 20, 1.45, 2.444444444, 0, 0, 1, 5.203703704, 1.333333333, 1, 0, 0.222222222, 2.666666667, 0.017857142, 1.333333333, 0.555555556, 0.250194251, 0.466269841, 0.146825397]
cal00271 [9, 13, 1, 3, 1, 18, 1.333333333, 2.888888889, 0, 0, 0, 4.175925926, 1.444444444, 1.333333333, 0, 0, 2.888888889, 0.011904761, 1.444444444, 1.222222222, 0.543771044, 0.837962962, 0.131481482]
cau00340 [11, 13, 3, 3, 1, 22, 1.590909091, 2.363636364, 0, 0, 0, 2.578787879, 1.181818182, 1.181818182, 0, 0, 2.363636364, 0.03939394, 1.181818182, 0.909090909, 0.541414142, 0.845454545, 0.18939394]
cau00350 [11, 15, 2, 2, 1, 20, 1.25, 2.727272727, 0, 0, 0, 3.542424242, 1.363636364, 0.454545455, 0, 0, 2.727272727, 0.008116884, 1.363636364, 0.909090909, 0.651948052, 0.856060606, 0.237878788]
cau00770 [14, 13, 2, 4, 1, 20, 1.55, 1.857142857, 0, 0, 0, 2.482142857, 0.928571429, 0.857142857, 0, 0, 1.857142857, 0.020578231, 0.928571429, 1.071428571, 0.464652015, 0.757653061, 0]
cba00051 [10, 15, 1, 2, 1, 23, 1.347826087, 3, 0, 0, 0, 3.358333333, 1.5, 0.9, 0, 0, 3, 0.011111111, 1.5, 1.1, 0.588636364, 0.857142856, 0.231666667]
cba00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
cbb00051 [9, 13, 1, 2, 1, 20, 1.35, 2.888888889, 0, 0, 0, 3.305555556, 1.444444444, 0.888888889, 0, 0, 2.888888889, 0.013888888, 1.444444444, 1.111111111, 0.542328042, 0.84074074, 0.148148149]
cbb00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cbb00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
cbd00040 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.361111111, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1, 0.470833333, 0.770833333, 0.069444445]
cbd00300 [15, 13, 3, 4, 1, 22, 1.636363636, 1.733333333, 0, 0, 0, 1.933333333, 0.866666667, 1.333333333, 0, 0, 1.733333333, 0.034444444, 0.866666667, 1.066666667, 0.48968254, 0.811111111, 0]
cbd00860 [11, 9, 2, 6, 1, 24, 2.458333333, 1.636363636, 0, 0, 0, 1.727272727, 0.818181818, 3.181818182, 0, 0, 1.636363636, 0.056818181, 0.818181818, 2.090909091, 0.471428572, 1.409090909, 0]
cbe00051 [11, 13, 1, 4, 1, 26, 1.730769231, 2.363636364, 0, 0, 0, 2.659090909, 1.181818182, 1.727272727, 0, 0, 2.363636364, 0.019191919, 1.181818182, 1.272727273, 0.596303949, 1.0004329, 0.212121214]
cbe00061 [8, 12, 1, 3, 1, 24, 1.791666667, 2, 0, 0, 2, 3.09375, 1.25, 2.375, 0, 0.5, 2.5, 0.056547619, 1.25, 1.125, 0.3296875, 0.839285715, 0.083333333]
cbf00051 [10, 15, 1, 2, 1, 23, 1.347826087, 3, 0, 0, 0, 3.358333333, 1.5, 0.9, 0, 0, 3, 0.011111111, 1.5, 1.1, 0.588636364, 0.857142856, 0.231666667]
cbf00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cbf00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
cbf00520 [9, 12, 1, 4, 1, 28, 1.892857143, 2.666666667, 0, 0, 0, 3.562962963, 1.333333333, 2.777777778, 0, 0, 2.666666667, 0.049603174, 1.333333333, 1.555555556, 0.36550472, 0.9494709, 0.32962963]
cbh00051 [10, 15, 1, 2, 1, 23, 1.347826087, 3, 0, 0, 0, 3.358333333, 1.5, 0.9, 0, 0, 3, 0.011111111, 1.5, 1.1, 0.588636364, 0.857142856, 0.231666667]
cbh00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cbh00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
cbl00051 [9, 13, 1, 2, 1, 20, 1.35, 2.888888889, 0, 0, 0, 3.305555556, 1.444444444, 0.888888889, 0, 0, 2.888888889, 0.013888888, 1.444444444, 1.111111111, 0.542328042, 0.84074074, 0.148148149]
cbl00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cbl00271 [12, 11, 3, 5, 1, 19, 2.052631579, 1.5, 0, 0, 0, 1.583333333, 0.75, 1.666666667, 0, 0, 1.5, 0.03968254, 0.75, 1.5, 0.491666667, 1.083333333, 0]
cbl00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
cbl00520 [9, 12, 1, 4, 1, 28, 1.892857143, 2.666666667, 0, 0, 0, 3.562962963, 1.333333333, 2.777777778, 0, 0, 2.666666667, 0.049603174, 1.333333333, 1.555555556, 0.36550472, 0.9494709, 0.32962963]
cbo00051 [10, 14, 1, 3, 1, 27, 1.592592593, 2.8, 0, 0, 0, 3.375, 1.4, 1.7, 0, 0, 2.8, 0.022222221, 1.4, 1.3, 0.531845238, 0.985238095, 0.116666668]
cbo00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cbo00450 [11, 10, 2, 3, 1, 20, 1.7, 1.818181818, 0, 0, 0, 3.248484848, 0.909090909, 1.272727273, 0, 0, 1.818181818, 0.03030303, 0.909090909, 0.727272727, 0.364705883, 0.645021645, 0.136363636]
cbo00471 [9, 11, 1, 3, 1, 20, 1.6, 2.444444444, 0, 0, 0, 3.233333333, 1.222222222, 1.333333333, 0, 0, 2.444444444, 0.023809524, 1.222222222, 0.777777778, 0.348583879, 0.625, 0.229629629]
cbo00520 [8, 14, 1, 4, 1, 21, 1.714285714, 2.5, 0, 0, 1, 3.470833333, 1.375, 1.875, 0, 0.25, 2.75, 0.044642856, 1.375, 1.25, 0.358613446, 0.782738096, 0.372916668]
cbs00300 [15, 13, 3, 4, 1, 22, 1.636363636, 1.733333333, 0, 0, 0, 1.933333333, 0.866666667, 1.333333333, 0, 0, 1.733333333, 0.034444444, 0.866666667, 1.066666667, 0.48968254, 0.811111111, 0]
cbs00760 [10, 10, 2, 4, 1, 22, 1.954545455, 2, 0, 0, 0, 2.333333333, 1, 2.1, 0, 0, 2, 0.05, 1, 1.5, 0.410128205, 1.007619047, 0.166666668]
cbs00860 [11, 9, 2, 6, 1, 24, 2.458333333, 1.636363636, 0, 0, 0, 1.727272727, 0.818181818, 3.181818182, 0, 0, 1.636363636, 0.056818181, 0.818181818, 2.090909091, 0.471428572, 1.409090909, 0]
cbu00300 [15, 13, 3, 4, 1, 22, 1.636363636, 1.733333333, 0, 0, 0, 1.933333333, 0.866666667, 1.333333333, 0, 0, 1.733333333, 0.034444444, 0.866666667, 1.066666667, 0.48968254, 0.811111111, 0]
cbu00520 [10, 14, 1, 4, 1, 27, 1.666666667, 2.8, 0, 0, 0, 3.958333333, 1.4, 1.8, 0, 0, 2.8, 0.025, 1.4, 1.2, 0.354509804, 0.772380953, 0.233333334]
cbu00540 [14, 13, 2, 5, 1, 28, 2, 1.857142857, 0, 0, 0, 2.095238095, 0.928571429, 2, 0, 0, 1.857142857, 0.018181819, 0.928571429, 1.642857143, 0.443578644, 1.072959184, 0.05952381]
cbu00630 [12, 14, 2, 3, 1, 20, 1.5, 2.166666667, 0, 0, 1, 2.486111111, 1.166666667, 0.833333333, 0, 0.166666667, 2.333333333, 0.014880953, 1.166666667, 0.833333333, 0.499007937, 0.7625, 0.090277778]
cca00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cca00530 [11, 13, 2, 2, 1, 20, 1.35, 2.363636364, 0, 0, 0, 2.781818182, 1.181818182, 0.636363636, 0, 0, 2.363636364, 0.058441558, 1.181818182, 0.818181818, 0.454545455, 0.681818182, 0.13030303]
cca00540 [10, 9, 1, 5, 1, 19, 2.052631579, 1.8, 0, 0, 0, 1.9, 0.9, 2, 0, 0, 1.8, 0.027777778, 0.9, 1.7, 0.494166667, 1.166666667, 0]
cch00540 [16, 13, 3, 5, 1, 24, 1.875, 1.625, 0, 0, 0, 1.75, 0.8125, 1.3125, 0, 0, 1.625, 0.011931818, 0.8125, 1.3125, 0.483854167, 0.932291667, 0]
cch00730 [14, 16, 3, 2, 1, 21, 1.238095238, 2.285714286, 0, 0, 0, 3.333333333, 1.142857143, 0.357142857, 0, 0, 2.285714286, 0.004960317, 1.142857143, 0.928571429, 0.485714286, 0.689285714, 0]
cch00790 [11, 12, 2, 4, 1, 22, 1.681818182, 2.181818182, 0, 0, 0, 2.363636364, 1.090909091, 1.363636364, 0, 0, 2.181818182, 0.02435065, 1.090909091, 1.454545455, 0.566200466, 1.030303031, 0.151515153]
cco00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
cco00271 [10, 16, 1, 3, 1, 25, 1.4, 3.2, 0, 0, 0, 3.56, 1.6, 1.3, 0, 0, 3.2, 0.01388889, 1.6, 1.2, 0.573809523, 0.885555556, 0.141666667]
cco00630 [7, 12, 1, 3, 1, 20, 1.65, 3.142857143, 0, 0, 1, 3.480952381, 1.714285714, 1.857142857, 0, 0.285714286, 3.428571429, 0.061904763, 1.714285714, 1.142857143, 0.565079366, 1.042857143, 0.297619049]
cco00770 [15, 14, 3, 4, 1, 22, 1.545454545, 1.866666667, 0, 0, 0, 2.366666667, 0.933333333, 0.8, 0, 0, 1.866666667, 0.044444445, 0.933333333, 1, 0.423953824, 0.73, 0.15]
cco00860 [9, 8, 1, 6, 1, 23, 2.52173913, 1.777777778, 0, 0, 0, 1.888888889, 0.888888889, 3.888888889, 0, 0, 1.777777778, 0.069444443, 0.888888889, 2.444444444, 0.465079366, 1.611111111, 0]
ccr00100 [12, 13, 1, 3, 1, 20, 1.45, 2.166666667, 0, 0, 0, 2.430555556, 1.083333333, 0.75, 0, 0, 2.166666667, 0.006818183, 1.083333333, 1.166666667, 0.545093796, 0.860119048, 0.097222223]
ccr00450 [15, 13, 3, 4, 1, 23, 1.608695652, 1.733333333, 0, 0, 0, 2.746666667, 0.866666667, 0.933333333, 0, 0, 1.733333333, 0.042222222, 0.866666667, 0.933333333, 0.352842713, 0.674444445, 0.077777778]
