17823 [5, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 1, 0, 1, 5, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 0, 2, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 2, 4, 3, 10, 0, 0, 1, 1, 0, 4, 23, 0, 4, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 17, 1, 0]
17828 [4, 0, 1, 0, 0, 1, 3, 2, 2, 0, 0, 3, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 3, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 1, 2, 3, 0, 0, 0, 1, 1, 0, 3, 22, 0, 5, 0, 1, 0, 1, 0, 0, 0, 6, 0, 2, 1, 1, 0, 10, 1, 0]
17840 [5, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 7, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 2, 2, 2, 1, 0, 0, 1, 1, 0, 2, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 2, 1, 1, 0, 11, 1, 0]
17849 [7, 1, 1, 0, 0, 2, 4, 2, 2, 0, 0, 4, 0, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 9, 0, 2, 0, 1, 0, 1, 4, 1, 2, 3, 0, 2, 0, 2, 2, 4, 2, 0, 0, 0, 1, 1, 0, 3, 21, 0, 3, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 8, 1, 0]
17872 [3, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4, 0, 1, 1, 1, 0, 10, 1, 0]
17888 [7, 1, 2, 0, 0, 6, 4, 2, 2, 0, 0, 4, 0, 2, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 10, 1, 0]
17898 [5, 2, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 2, 0, 4, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 0, 2, 2, 0, 0, 1, 1, 0, 2, 22, 0, 6, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 14, 1, 0]
17921 [3, 1, 1, 0, 0, 1, 5, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 1, 2, 3, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 6, 0, 2, 1, 1, 0, 11, 1, 0]
17933 [5, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 2, 0, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 3, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 2, 10, 0, 0, 1, 1, 0, 2, 22, 0, 5, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 10, 1, 0]
17944 [6, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 3, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 7, 0, 2, 0, 4, 0, 2, 4, 1, 2, 1, 0, 2, 0, 2, 2, 4, 3, 0, 0, 0, 0, 1, 0, 3, 22, 0, 6, 0, 1, 0, 1, 0, 0, 0, 3, 0, 2, 1, 1, 0, 11, 1, 0]
17949 [3, 1, 2, 0, 0, 1, 2, 2, 2, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 4, 0, 1, 4, 2, 2, 3, 0, 2, 0, 2, 1, 4, 2, 9, 0, 0, 1, 1, 0, 2, 23, 0, 6, 0, 2, 0, 1, 0, 0, 0, 3, 0, 2, 1, 1, 0, 11, 1, 0]
17955 [6, 1, 1, 0, 0, 3, 3, 2, 2, 0, 0, 4, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 0, 1, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 1, 4, 3, 0, 0, 0, 1, 1, 0, 4, 21, 0, 3, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 14, 1, 0]
17993 [5, 1, 3, 0, 0, 2, 4, 2, 2, 0, 0, 3, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 12, 1, 0]
18051 [6, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 13, 0, 5, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 1, 2, 3, 0, 2, 0, 2, 0, 2, 3, 1, 0, 0, 1, 1, 0, 3, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 2, 1, 1, 0, 10, 1, 0]
18072 [3, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 3, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 3, 1, 0, 0, 1, 1, 0, 3, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 12, 1, 0]
18074 [4, 1, 1, 0, 0, 6, 1, 2, 2, 0, 0, 1, 0, 5, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 3, 0, 2, 0, 2, 1, 4, 2, 0, 0, 0, 1, 1, 0, 2, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 1, 1, 1, 0, 11, 1, 0]
18090 [6, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 3, 0, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 24, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 2, 1, 1, 0, 11, 1, 0]
18095 [3, 2, 1, 0, 0, 2, 5, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 2, 2, 1, 0, 2, 0, 0, 3, 4, 2, 13, 0, 0, 1, 1, 0, 2, 21, 0, 6, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 15, 1, 0]
18112 [3, 1, 1, 0, 0, 2, 4, 2, 2, 0, 0, 0, 0, 4, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 2, 0, 3, 9, 0, 0, 1, 1, 0, 3, 23, 0, 6, 0, 1, 0, 0, 0, 0, 0, 6, 0, 2, 1, 1, 0, 14, 1, 0]
18127 [3, 1, 12, 0, 0, 1, 1, 2, 2, 0, 0, 1, 0, 5, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 2, 4, 3, 0, 0, 0, 1, 1, 0, 3, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4, 0, 2, 1, 1, 0, 10, 1, 0]
18194 [6, 1, 2, 0, 0, 1, 2, 2, 2, 0, 0, 7, 0, 4, 4, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 1, 4, 3, 1, 0, 0, 1, 1, 0, 3, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 11, 1, 0]
18254 [3, 3, 1, 0, 1, 1, 5, 2, 2, 2, 0, 0, 2, 3, 3, 7, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 4, 0, 1, 4, 2, 2, 3, 0, 2, 1, 1, 1, 0, 2, 2, 0, 0, 2, 1, 0, 2, 31, 0, 6, 0, 1, 0, 0, 0, 0, 0, 6, 0, 1, 1, 1, 0, 9, 1, 0]
18286 [3, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 4, 0, 1, 4, 2, 2, 2, 0, 2, 0, 1, 0, 4, 2, 0, 0, 0, 1, 1, 0, 2, 21, 0, 6, 0, 1, 0, 1, 0, 0, 0, 4, 0, 1, 1, 1, 0, 14, 1, 0]
18307 [4, 1, 2, 0, 0, 1, 4, 2, 2, 0, 0, 1, 0, 2, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 0, 4, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 3, 9, 0, 0, 0, 1, 0, 3, 21, 0, 6, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 14, 1, 0]
18320 [3, 3, 1, 0, 0, 1, 3, 2, 2, 1, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 4, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 3, 0, 2, 2, 0, 0, 1, 1, 0, 2, 23, 0, 6, 0, 1, 0, 0, 0, 0, 0, 4, 0, 2, 1, 1, 0, 10, 1, 0]
18370 [5, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 3, 0, 4, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 1, 2, 2, 1, 0, 0, 1, 1, 0, 2, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 11, 1, 0]
18424 [5, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 3, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 1, 2, 3, 1, 0, 0, 1, 1, 0, 3, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 12, 1, 0]
18428 [5, 0, 1, 0, 0, 1, 5, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 3, 1, 0, 0, 1, 1, 0, 3, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 11, 1, 0]
18454 [3, 2, 3, 0, 0, 1, 5, 2, 2, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 4, 0, 1, 4, 1, 2, 3, 0, 2, 0, 2, 1, 0, 2, 2, 0, 0, 1, 1, 0, 2, 23, 0, 6, 0, 2, 0, 0, 0, 0, 0, 4, 0, 1, 1, 1, 0, 11, 1, 0]
18488 [3, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 3, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 1, 2, 6, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4, 0, 1, 1, 1, 0, 11, 1, 0]
18531 [4, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0, 5, 0, 3, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 0, 3, 2, 1, 0, 0, 2, 1, 0, 2, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4, 0, 1, 1, 1, 0, 10, 1, 0]
18549 [3, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 1, 0, 2, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 2, 4, 2, 1, 0, 0, 1, 1, 0, 2, 24, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 2, 1, 1, 0, 11, 1, 0]
18566 [4, 0, 1, 0, 0, 1, 5, 2, 2, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 2, 0, 1, 4, 2, 2, 3, 0, 2, 0, 1, 0, 4, 2, 10, 0, 0, 1, 1, 0, 2, 24, 0, 4, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 1, 0, 0, 6, 1, 0]
18587 [5, 1, 2, 0, 0, 1, 4, 2, 2, 0, 0, 4, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 2, 4, 2, 2, 2, 0, 2, 0, 2, 1, 2, 2, 1, 0, 0, 0, 1, 0, 2, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 1, 1, 1, 0, 11, 1, 0]
18659 [3, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 3, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 0, 2, 3, 1, 0, 0, 1, 1, 0, 3, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 11, 1, 0]
18705 [5, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 5, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 1, 4, 3, 1, 0, 0, 1, 1, 0, 3, 24, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 11, 1, 0]
18740 [3, 1, 2, 0, 0, 1, 4, 2, 2, 0, 0, 0, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 0, 0, 3, 0, 0, 0, 1, 1, 0, 3, 21, 0, 6, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 1, 1, 0, 11, 1, 0]
18783 [4, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 3, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 24, 0, 1, 0, 2, 0, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 11, 1, 0]
18785 [5, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 9, 1, 0]
18792 [3, 1, 1, 0, 0, 1, 3, 2, 2, 0, 0, 0, 0, 3, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 2, 0, 5, 9, 0, 0, 1, 1, 0, 5, 22, 0, 6, 0, 1, 0, 0, 0, 0, 0, 5, 0, 1, 1, 1, 0, 14, 1, 0]
18817 [2, 3, 4, 0, 0, 1, 5, 2, 2, 0, 0, 1, 6, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 21, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 11, 1, 0]
18831 [3, 4, 1, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 5, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 3, 2, 2, 2, 0, 2, 0, 2, 1, 3, 3, 2, 0, 0, 1, 1, 0, 3, 21, 0, 6, 0, 1, 0, 1, 2, 1, 0, 3, 0, 2, 1, 1, 0, 11, 1, 0]
18832 [3, 3, 1, 0, 1, 1, 3, 2, 2, 1, 0, 2, 2, 4, 3, 7, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 4, 4, 1, 2, 2, 0, 2, 1, 2, 1, 1, 2, 1, 0, 0, 0, 1, 0, 2, 31, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 1, 1, 1, 0, 11, 1, 0]
18865 [3, 3, 1, 0, 1, 5, 3, 2, 2, 2, 0, 1, 2, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 11, 0, 1, 0, 4, 0, 1, 1, 2, 2, 2, 0, 2, 1, 0, 2, 4, 2, 13, 0, 0, 1, 4, 0, 2, 31, 0, 6, 1, 1, 1, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 14, 1, 1]
18867 [4, 1, 1, 0, 0, 2, 5, 2, 2, 0, 0, 6, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 1, 3, 2, 1, 0, 0, 1, 1, 0, 2, 24, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4, 0, 2, 1, 1, 0, 13, 1, 0]
18925 [2, 1, 2, 0, 0, 1, 5, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 1, 2, 3, 0, 2, 0, 2, 1, 0, 2, 2, 0, 0, 1, 1, 0, 2, 24, 0, 6, 0, 2, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 0, 10, 1, 0]
18939 [7, 1, 2, 0, 0, 4, 4, 2, 2, 3, 0, 5, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 9, 0, 1, 0, 2, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 1, 4, 2, 0, 0, 0, 1, 1, 0, 3, 22, 0, 4, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 14, 1, 0]
19011 [3, 0, 1, 0, 0, 4, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 1, 3, 1, 0, 0, 1, 1, 0, 3, 24, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 11, 1, 0]
19017 [5, 1, 12, 0, 0, 6, 5, 2, 2, 0, 0, 3, 0, 3, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 0, 4, 4, 1, 0, 0, 1, 1, 0, 4, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 11, 1, 0]
19086 [4, 3, 1, 0, 0, 1, 1, 2, 2, 1, 0, 4, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 8, 0, 1, 0, 0, 0, 1, 4, 1, 2, 3, 0, 2, 0, 2, 0, 3, 2, 1, 0, 0, 1, 1, 0, 2, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 10, 1, 0]
19092 [4, 0, 1, 0, 0, 6, 2, 2, 2, 0, 0, 2, 0, 5, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 0, 1, 3, 1, 0, 0, 1, 1, 0, 3, 23, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 10, 1, 0]
19143 [3, 1, 3, 0, 0, 1, 4, 2, 2, 3, 0, 3, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 14, 1, 0]
19168 [3, 1, 2, 0, 0, 1, 4, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 2, 2, 3, 0, 2, 0, 2, 1, 4, 2, 2, 0, 0, 1, 1, 0, 2, 22, 0, 6, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 11, 1, 0]
19175 [6, 1, 1, 0, 0, 1, 5, 2, 2, 0, 0, 2, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 1, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 2, 0, 0, 0, 1, 1, 0, 2, 23, 0, 3, 0, 1, 0, 1, 0, 0, 0, 4, 0, 2, 1, 1, 0, 10, 1, 0]
19188 [6, 1, 2, 0, 0, 1, 5, 2, 2, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 10, 1, 0]
19233 [5, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 4, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 2, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 3, 0, 0, 0, 1, 1, 0, 3, 22, 0, 4, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 10, 1, 0]
19253 [6, 1, 2, 0, 0, 5, 3, 2, 2, 0, 0, 4, 0, 3, 3, 0, 2, 0, 0, 1, 0, 0, 1, 0, 10, 0, 2, 0, 1, 0, 2, 4, 2, 2, 2, 0, 2, 0, 2, 2, 4, 3, 0, 0, 0, 0, 1, 0, 3, 22, 0, 3, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 13, 1, 0]
19279 [6, 1, 2, 0, 0, 1, 3, 2, 2, 0, 0, 2, 0, 2, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 2, 1, 2, 0, 2, 0, 2, 1, 4, 4, 1, 0, 0, 2, 1, 0, 4, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 11, 1, 0]
19286 [5, 2, 3, 0, 0, 1, 4, 2, 2, 0, 0, 3, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 4, 1, 2, 2, 0, 2, 0, 2, 1, 4, 2, 1, 0, 0, 1, 1, 0, 2, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 11, 1, 0]
19311 [3, 1, 12, 0, 0, 1, 4, 2, 2, 0, 0, 2, 0, 3, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 4, 2, 2, 4, 0, 2, 0, 2, 1, 4, 2, 10, 0, 0, 1, 1, 0, 2, 23, 0, 4, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 0, 0, 8, 1, 0]
19323 [4, 1, 2, 0, 0, 1, 2, 2, 2, 0, 0, 1, 0, 3, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 4, 3, 10, 0, 0, 1, 1, 0, 3, 23, 0, 6, 0, 1, 0, 1, 0, 0, 0, 6, 0, 2, 1, 1, 0, 13, 1, 0]
19412 [4, 1, 1, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 2, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 2, 4, 3, 10, 0, 0, 1, 1, 0, 3, 21, 0, 4, 0, 1, 0, 1, 0, 0, 0, 5, 0, 1, 1, 1, 0, 14, 1, 0]
19422 [3, 1, 2, 0, 0, 1, 5, 2, 2, 0, 0, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 11, 1, 0]
19447 [4, 2, 1, 0, 0, 2, 3, 2, 2, 0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 1, 4, 2, 2, 1, 0, 2, 0, 2, 2, 4, 2, 2, 0, 0, 1, 1, 0, 2, 23, 0, 6, 0, 3, 0, 1, 0, 0, 0, 5, 0, 1, 1, 1, 0, 15, 1, 0]
19461 [6, 1, 2, 0, 0, 5, 2, 2, 2, 0, 0, 4, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 2, 2, 4, 3, 1, 0, 0, 2, 1, 0, 3, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0, 5, 0, 2, 1, 1, 0, 11, 1, 0]
19482 [2, 1, 1, 0, 0, 1, 5, 2, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 4, 0, 1, 4, 2, 2, 2, 0, 2, 0, 2, 1, 0, 2, 3, 0, 0, 1, 1, 0, 2, 23, 0, 6, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 9, 1, 0]
19483 [3, 1, 1, 0, 0, 1, 4, 2, 2, 0, 0, 2, 0, 3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 1, 4, 2, 2, 3, 0, 2, 0, 2, 1, 1, 3, 1, 0, 0, 1, 1, 0, 3, 22, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 12, 1, 0]
